cdate,fdust,ozone,nd,cm,sagas,airquality,air_index
20180120,110,0.012,0.056,0.7,0.009000000000000001,serious,7
20180120,109,0.012,0.051,1.0,0.006999999999999999,serious,7
20180120,104,0.01,0.042,0.5,0.006999999999999999,serious,7
20180120,101,0.014,0.051,1.1,0.005,serious,7
20180120,101,0.013,0.047,0.9,0.006999999999999999,serious,7
20180120,116,0.013,0.047,1.1,0.004,serious,7
20180120,107,0.017,0.061,1.0,0.006,serious,7
20180120,93,0.012,0.046,0.6,0.006999999999999999,worse,6
20180120,86,0.013,0.053,1.1,0.009000000000000001,worse,6
20180121,62,0.013,0.038,0.9,0.003,bad,5
20180121,78,0.013,0.04,0.8,0.005,worse,6
20180121,84,0.015,0.033,0.6,0.004,worse,6
20180121,79,0.008,0.039,0.7,0.006,worse,6
20180121,53,0.009000000000000001,0.041,0.7,0.006,bad,5
20180121,54,0.01,0.039,0.8,0.005,bad,5
20180121,66,0.008,0.048,0.8,0.005,bad,5
20180121,58,0.009000000000000001,0.045,0.6,0.006999999999999999,bad,5
20180121,68,0.009000000000000001,0.049,0.8,0.004,bad,5
20180121,68,0.01,0.035,0.6,0.006,bad,5
20180121,70,0.008,0.029,0.8,0.006999999999999999,bad,5
20180121,57,0.013,0.039,0.7,0.003,bad,5
20180121,58,0.018000000000000002,0.033,0.7,0.006999999999999999,bad,5
20180121,48,0.023,0.028,0.6,0.004,normal,4
20180121,64,0.019,0.033,0.7,0.006,bad,5
20180121,57,0.012,0.038,0.6,0.005,bad,5
20180121,66,0.013,0.043,0.6,0.006999999999999999,bad,5
20180121,67,0.017,0.031,0.6,0.006,bad,5
20180121,64,0.009000000000000001,0.036000000000000004,0.3,0.005,bad,5
20180121,65,0.015,0.039,0.6,0.004,bad,5
20180121,60,0.013,0.039,0.8,0.005,bad,5
20180121,51,0.018000000000000002,0.045,0.7,0.004,bad,5
20180121,56,0.01,0.038,0.5,0.005,bad,5
20180121,52,0.014,0.039,0.7,0.006,bad,5
20180121,54,0.012,0.039,0.7,0.004,bad,5
20180122,38,0.005,0.05,0.8,0.006,normal,4
20180122,55,0.004,0.048,0.7,0.005,bad,5
20180122,63,0.005,0.042,0.8,0.006,bad,5
20180122,58,0.004,0.044,0.7,0.006,bad,5
20180122,38,0.003,0.05,0.7,0.006,normal,4
20180122,41,0.003,0.049,0.9,0.005,normal,4
20180122,42,0.005,0.055,0.8,0.006,normal,4
20180122,41,0.005,0.055,0.7,0.006999999999999999,normal,4
20180122,47,0.006999999999999999,0.053,0.8,0.005,normal,4
20180122,50,0.005,0.042,0.6,0.006999999999999999,normal,4
20180122,51,0.004,0.033,0.9,0.006999999999999999,bad,5
20180122,46,0.005,0.053,0.7,0.004,normal,4
20180122,46,0.004,0.048,0.8,0.006999999999999999,normal,4
20180122,38,0.006999999999999999,0.047,0.7,0.005,good,3
20180122,49,0.008,0.044,0.7,0.005,normal,4
20180122,51,0.006999999999999999,0.046,0.7,0.006,bad,5
20180122,53,0.005,0.056,0.6,0.006999999999999999,bad,5
20180122,55,0.006,0.044,0.7,0.006,bad,5
20180122,51,0.003,0.042,0.2,0.006,bad,5
20180122,48,0.005,0.048,0.7,0.004,normal,4
20180122,44,0.004,0.05,0.8,0.005,normal,4
20180122,38,0.003,0.05,0.8,0.004,normal,4
20180122,45,0.008,0.045,0.8,0.002,normal,4
20180122,42,0.011,0.058,0.7,0.004,normal,4
20180122,43,0.004,0.047,0.5,0.005,normal,4
20180123,20,0.029,0.013,0.4,0.003,better,2
20180123,25,0.028,0.015,0.4,0.004,better,2
20180123,26,0.029,0.013,0.2,0.005,better,2
20180123,26,0.025,0.013,0.3,0.005,better,2
20180123,19,0.018000000000000002,0.015,0.3,0.005,better,2
20180123,21,0.022,0.016,0.4,0.003,better,2
20180123,24,0.026,0.019,0.3,0.004,better,2
20180123,22,0.024,0.017,0.2,0.006,better,2
20180123,25,0.025,0.016,0.3,0.003,better,2
20180123,27,0.02,0.019,0.5,0.006,better,2
20180123,27,0.018000000000000002,0.011,0.4,0.006,better,2
20180123,21,0.028,0.014,0.3,0.003,better,2
20180123,24,0.032,0.011,0.3,0.005,good,3
20180123,18,0.037000000000000005,0.006999999999999999,0.3,0.004,good,3
20180123,23,0.029,0.008,0.3,0.002,better,2
20180123,27,0.027000000000000003,0.013,0.2,0.005,better,2
20180123,27,0.03,0.015,0.4,0.005,good,3
20180123,29,0.025,0.014,0.4,0.006,better,2
20180123,24,0.021,0.013,0.3,0.004,better,2
20180123,25,0.029,0.015,0.3,0.002,better,2
20180123,24,0.027000000000000003,0.014,0.4,0.004,better,2
20180123,24,0.025,0.015,0.5,0.002,better,2
20180123,27,0.031,0.02,0.4,0.004,good,3
20180123,22,0.024,0.015,0.2,0.004,better,2
20180123,21,0.027000000000000003,0.015,0.4,0.005,better,2
20180124,25,0.029,0.013,0.3,0.004,better,2
20180124,32,0.026,0.017,0.4,0.005,good,3
20180124,33,0.028,0.014,0.3,0.004,good,3
20180124,33,0.024,0.015,0.3,0.005,good,3
20180124,22,0.017,0.016,0.3,0.005,better,2
20180124,26,0.022,0.016,0.4,0.003,better,2
20180124,28,0.026,0.019,0.3,0.004,better,2
20180124,24,0.023,0.018000000000000002,0.3,0.006999999999999999,better,2
20180124,30,0.024,0.015,0.3,0.003,better,2
20180124,33,0.019,0.02,0.5,0.006999999999999999,good,3
20180124,34,0.018000000000000002,0.011,0.4,0.006,good,3
20180124,24,0.028,0.013,0.3,0.003,better,2
20180124,29,0.029,0.013,0.4,0.005,better,2
20180124,25,0.033,0.008,0.3,0.004,good,3
20180124,33,0.023,0.009000000000000001,0.4,0.004,good,3
20180124,32,0.026,0.014,0.3,0.006,good,3
20180124,29,0.027000000000000003,0.015,0.4,0.006,better,2
20180124,33,0.023,0.015,0.4,0.006,good,3
20180124,33,0.023,0.011,0.4,0.004,good,3
20180124,29,0.027000000000000003,0.016,0.4,0.004,better,2
20180124,27,0.026,0.014,0.4,0.005,better,2
20180124,33,0.025,0.016,0.6,0.003,good,3
20180124,38,0.029,0.024,0.4,0.005,good,3
20180124,28,0.023,0.016,0.2,0.004,better,2
20180124,26,0.027000000000000003,0.015,0.4,0.006,better,2
20180125,20,0.033,0.009000000000000001,0.3,0.004,good,3
20180125,26,0.024,0.02,0.4,0.005,better,2
20180125,25,0.027000000000000003,0.015,0.3,0.004,better,2
20180125,27,0.022,0.017,0.4,0.005,better,2
20180125,18,0.016,0.019,0.4,0.005,better,2
20180125,21,0.021,0.017,0.4,0.003,better,2
20180125,24,0.024,0.022,0.4,0.004,better,2
20180125,21,0.021,0.022,0.3,0.006999999999999999,better,2
20180125,26,0.022,0.019,0.4,0.003,better,2
20180125,27,0.016,0.023,0.6,0.006,better,2
20180125,26,0.017,0.013,0.5,0.005,better,2
20180125,22,0.028,0.015,0.3,0.003,better,2
20180125,25,0.029,0.013,0.4,0.005,better,2
20180125,25,0.023,0.009000000000000001,0.5,0.006999999999999999,better,2
20180125,25,0.025,0.016,0.3,0.006,better,2
20180125,21,0.023,0.016,0.4,0.006,better,2
20180125,22,0.021,0.02,0.5,0.006,better,2
20180125,25,0.021,0.015,0.4,0.004,better,2
20180125,24,0.026,0.018000000000000002,0.4,0.005,better,2
20180125,24,0.024,0.015,0.4,0.005,better,2
20180125,25,0.024,0.018000000000000002,0.7,0.003,better,2
20180125,27,0.029,0.024,0.5,0.004,better,2
20180125,24,0.021,0.019,0.3,0.004,better,2
20180125,22,0.026,0.017,0.4,0.006,better,2
20180125,21,0.028,0.014,0.4,0.004,better,2
20180126,34,0.026,0.016,0.4,0.006,good,3
20180126,35,0.021,0.023,0.5,0.005,good,3
20180126,34,0.024,0.018000000000000002,0.3,0.005,good,3
20180126,36,0.021,0.019,0.4,0.006,good,3
20180126,24,0.015,0.022,0.4,0.006,better,2
20180126,29,0.018000000000000002,0.021,0.5,0.004,better,2
20180126,32,0.022,0.024,0.5,0.005,good,3
20180126,30,0.02,0.024,0.4,0.006999999999999999,better,2
20180126,35,0.021,0.021,0.4,0.004,good,3
20180126,36,0.016,0.024,0.6,0.006999999999999999,good,3
20180126,37,0.016,0.014,0.5,0.006,good,3
20180126,32,0.025,0.018000000000000002,0.4,0.004,good,3
20180126,30,0.031,0.011,0.4,0.005,good,3
20180126,33,0.022,0.012,0.5,0.006,good,3
20180126,32,0.024,0.018000000000000002,0.4,0.006,good,3
20180126,29,0.021,0.019,0.5,0.006,better,2
20180126,29,0.019,0.024,0.5,0.006,better,2
20180126,32,0.02,0.016,0.4,0.005,good,3
20180126,32,0.024,0.021,0.5,0.006,good,3
20180126,34,0.024,0.016,0.5,0.005,good,3
20180126,34,0.023,0.021,0.7,0.003,good,3
20180126,36,0.028,0.025,0.5,0.005,good,3
20180126,30,0.02,0.021,0.3,0.005,better,2
20180126,28,0.024,0.019,0.5,0.006,better,2
20180126,28,0.027000000000000003,0.016,0.4,0.004,better,2
20180127,38,0.008,0.039,0.4,0.004,good,3
20180127,50,0.008,0.044,0.7,0.005,normal,4
20180127,48,0.009000000000000001,0.038,0.7,0.005,normal,4
20180127,49,0.006999999999999999,0.038,0.6,0.006,normal,4
20180127,34,0.006,0.044,0.6,0.005,good,3
20180127,39,0.008,0.039,0.7,0.004,good,3
20180127,42,0.008,0.046,0.7,0.005,normal,4
20180127,38,0.009000000000000001,0.044,0.5,0.008,good,3
20180127,46,0.006999999999999999,0.044,0.7,0.004,normal,4
20180127,47,0.01,0.036000000000000004,0.6,0.006999999999999999,normal,4
20180127,50,0.006999999999999999,0.028,0.7,0.006,normal,4
20180127,46,0.011,0.04,0.6,0.005,normal,4
20180127,37,0.009000000000000001,0.043,0.7,0.006,good,3
20180127,53,0.011,0.039,0.8,0.006,bad,5
20180127,39,0.01,0.039,0.7,0.004,good,3
20180127,43,0.014,0.037000000000000005,0.6,0.004,normal,4
20180127,53,0.01,0.042,0.9,0.008,bad,5
20180127,49,0.006999999999999999,0.048,0.8,0.006,normal,4
20180127,45,0.008,0.045,0.6,0.006,normal,4
20180127,45,0.01,0.041,0.7,0.006,normal,4
20180127,49,0.006999999999999999,0.037000000000000005,0.6,0.005,normal,4
20180127,47,0.01,0.043,0.8,0.005,normal,4
20180127,43,0.011,0.036000000000000004,0.7,0.005,normal,4
20180127,44,0.01,0.04,0.9,0.003,normal,4
20180127,39,0.017,0.036000000000000004,0.7,0.004,good,3
20180128,26,0.028,0.019,0.5,0.004,better,2
20180128,39,0.018000000000000002,0.033,0.6,0.005,good,3
20180128,36,0.02,0.027000000000000003,0.5,0.005,good,3
20180128,37,0.022,0.021,0.5,0.006,good,3
20180128,24,0.016,0.023,0.5,0.005,better,2
20180128,29,0.018000000000000002,0.026,0.5,0.004,better,2
20180128,30,0.023,0.028,0.5,0.005,better,2
20180128,31,0.02,0.03,0.4,0.006999999999999999,good,3
20180128,33,0.021,0.026,0.5,0.004,good,3
20180128,37,0.018000000000000002,0.025,0.5,0.006999999999999999,good,3
20180128,46,0.016,0.018000000000000002,0.6,0.006,normal,4
20180128,33,0.024,0.024,0.5,0.004,good,3
20180128,37,0.024,0.025,0.6,0.006,good,3
20180128,28,0.026,0.024,0.5,0.004,better,2
20180128,34,0.022,0.023,0.6,0.006999999999999999,good,3
20180128,30,0.02,0.027000000000000003,0.5,0.006,better,2
20180128,27,0.02,0.022,0.5,0.006,better,2
20180128,30,0.016,0.048,0.6,0.006999999999999999,good,3
20180128,32,0.02,0.02,0.5,0.005,good,3
20180128,34,0.02,0.03,0.6,0.005,good,3
20180128,33,0.025,0.02,0.5,0.005,good,3
20180128,33,0.024,0.023,0.7,0.002,good,3
20180128,34,0.03,0.023,0.6,0.004,good,3
20180128,31,0.023,0.021,0.3,0.004,good,3
20180128,26,0.028,0.02,0.5,0.006,better,2
20180129,38,0.027000000000000003,0.017,0.4,0.005,good,3
20180129,50,0.024,0.021,0.5,0.005,normal,4
20180129,51,0.027000000000000003,0.016,0.3,0.005,bad,5
20180129,54,0.021,0.019,0.4,0.006999999999999999,bad,5
20180129,35,0.016,0.021,0.4,0.006,good,3
20180129,41,0.017,0.024,0.5,0.004,normal,4
20180129,44,0.021,0.025,0.5,0.005,normal,4
20180129,40,0.019,0.025,0.4,0.006999999999999999,good,3
20180129,47,0.021,0.022,0.4,0.004,normal,4
20180129,55,0.015,0.027000000000000003,0.6,0.006,bad,5
20180129,58,0.015,0.017,0.5,0.006999999999999999,bad,5
20180129,47,0.023,0.023,0.4,0.004,normal,4
20180129,45,0.028,0.017,0.4,0.006,normal,4
20180129,40,0.032,0.012,0.4,0.005,good,3
20180129,47,0.027000000000000003,0.011,0.4,0.006,normal,4
20180129,48,0.024,0.019,0.4,0.006999999999999999,normal,4
20180129,43,0.02,0.018000000000000002,0.4,0.006999999999999999,normal,4
20180129,42,0.022,0.024,0.5,0.006999999999999999,normal,4
20180129,51,0.02,0.016,0.4,0.005,bad,5
20180129,46,0.025,0.02,0.5,0.006,normal,4
20180129,44,0.021,0.021,0.5,0.006,normal,4
20180129,52,0.023,0.02,0.7,0.003,bad,5
20180129,51,0.028,0.022,0.6,0.006,bad,5
20180129,42,0.021,0.021,0.3,0.005,normal,4
20180129,39,0.025,0.02,0.5,0.006999999999999999,good,3
20180130,44,0.008,0.05,0.7,0.005,normal,4
20180130,49,0.008,0.046,0.7,0.005,normal,4
20180130,46,0.009000000000000001,0.038,0.6,0.005,normal,4
20180130,43,0.012,0.032,0.5,0.006999999999999999,normal,4
20180130,34,0.006,0.043,0.6,0.005,good,3
20180130,35,0.008,0.039,0.6,0.005,good,3
20180130,40,0.01,0.04,0.6,0.005,good,3
20180130,35,0.011,0.039,0.4,0.008,good,3
20180130,39,0.013,0.035,0.5,0.004,good,3
20180130,45,0.009000000000000001,0.038,0.6,0.006999999999999999,normal,4
20180130,50,0.006999999999999999,0.028,0.6,0.008,normal,4
20180130,39,0.012,0.042,0.6,0.005,good,3
20180130,46,0.006999999999999999,0.047,0.8,0.006999999999999999,normal,4
20180130,47,0.006999999999999999,0.051,0.9,0.008,normal,4
20180130,45,0.009000000000000001,0.047,0.8,0.006999999999999999,normal,4
20180130,39,0.006999999999999999,0.047,0.5,0.006,good,3
20180130,39,0.008,0.046,0.7,0.006999999999999999,good,3
20180130,44,0.006999999999999999,0.038,0.6,0.006,normal,4
20180130,44,0.01,0.043,0.6,0.005,normal,4
20180130,40,0.01,0.039,0.6,0.005,good,3
20180130,44,0.009000000000000001,0.043,0.8,0.003,normal,4
20180130,47,0.012,0.044,0.7,0.005,normal,4
20180130,35,0.008,0.039,0.4,0.005,good,3
20180130,36,0.008,0.045,0.8,0.006999999999999999,good,3
20180130,34,0.008,0.043,0.7,0.004,good,3
20180131,41,0.013,0.037000000000000005,0.8,0.006999999999999999,normal,4
20180131,47,0.006,0.049,0.7,0.005,normal,4
20180131,45,0.006999999999999999,0.04,0.5,0.005,normal,4
20180131,48,0.01,0.031,0.5,0.006,normal,4
20180131,37,0.005,0.042,0.6,0.005,good,3
20180131,36,0.006999999999999999,0.039,0.7,0.004,good,3
20180131,39,0.012,0.037000000000000005,0.6,0.004,good,3
20180131,39,0.009000000000000001,0.042,0.5,0.008,good,3
20180131,42,0.012,0.036000000000000004,0.5,0.004,normal,4
20180131,47,0.008,0.037000000000000005,0.6,0.005,normal,4
20180131,41,0.006999999999999999,0.027000000000000003,0.6,0.006999999999999999,normal,4
20180131,40,0.011,0.04,0.6,0.004,good,3
20180131,33,0.021,0.027000000000000003,0.5,0.004,good,3
20180131,41,0.017,0.03,0.6,0.005,normal,4
20180131,39,0.011,0.038,0.6,0.005,good,3
20180131,36,0.01,0.038,0.5,0.006,good,3
20180131,35,0.008,0.047,0.7,0.006,good,3
20180131,44,0.006999999999999999,0.035,0.6,0.005,normal,4
20180131,43,0.009000000000000001,0.045,0.7,0.005,normal,4
20180131,42,0.008,0.038,0.6,0.005,normal,4
20180131,45,0.009000000000000001,0.04,0.7,0.002,normal,4
20180131,41,0.013,0.039,0.7,0.004,normal,4
20180131,37,0.009000000000000001,0.035,0.4,0.004,good,3
20180131,35,0.012,0.036000000000000004,0.6,0.006,good,3
20180131,35,0.011,0.034,0.6,0.004,good,3
20180201,37,0.008,0.04,0.5,0.005,good,3
20180201,44,0.009000000000000001,0.046,0.8,0.005,normal,4
20180201,44,0.011,0.038,0.8,0.006,normal,4
20180201,47,0.01,0.036000000000000004,0.6,0.006999999999999999,normal,4
20180201,39,0.006,0.045,0.6,0.006,good,3
20180201,33,0.011,0.036000000000000004,0.6,0.004,good,3
20180201,37,0.011,0.044,0.7,0.005,good,3
20180201,35,0.011,0.042,0.5,0.008,good,3
20180201,40,0.01,0.043,0.7,0.004,good,3
20180201,43,0.01,0.036000000000000004,0.6,0.005,normal,4
20180201,42,0.009000000000000001,0.026,0.6,0.006999999999999999,normal,4
20180201,41,0.014,0.039,0.6,0.005,normal,4
20180201,34,0.013,0.038,0.7,0.006,good,3
20180201,39,0.014,0.037000000000000005,0.7,0.006999999999999999,good,3
20180201,34,0.013,0.038,0.7,0.004,good,3
20180201,31,0.022,0.027000000000000003,0.5,0.004,good,3
20180201,39,0.019,0.03,0.6,0.005,good,3
20180201,38,0.012,0.04,0.7,0.006,good,3
20180201,36,0.01,0.045,0.6,0.006999999999999999,good,3
20180201,34,0.009000000000000001,0.047,0.7,0.006999999999999999,good,3
20180201,43,0.008,0.039,0.7,0.006,normal,4
20180201,41,0.011,0.044,0.7,0.005,normal,4
20180201,43,0.01,0.043,0.8,0.005,normal,4
20180201,43,0.012,0.039,0.7,0.002,normal,4
20180201,35,0.018000000000000002,0.038,0.7,0.004,good,3
20180202,57,0.011,0.045,0.9,0.008,bad,5
20180202,58,0.006,0.055,0.9,0.005,bad,5
20180202,59,0.006999999999999999,0.047,0.9,0.005,bad,5
20180202,61,0.006999999999999999,0.044,0.7,0.006999999999999999,bad,5
20180202,51,0.005,0.053,0.7,0.006,bad,5
20180202,48,0.006999999999999999,0.047,0.8,0.005,normal,4
20180202,50,0.008,0.053,0.8,0.005,normal,4
20180202,52,0.008,0.055,0.7,0.009000000000000001,bad,5
20180202,55,0.008,0.055,0.9,0.005,bad,5
20180202,60,0.006999999999999999,0.043,0.6,0.006,bad,5
20180202,62,0.006,0.033,0.8,0.008,bad,5
20180202,57,0.01,0.048,0.8,0.005,bad,5
20180202,49,0.016,0.041,0.7,0.005,normal,4
20180202,57,0.015,0.039,0.8,0.006,bad,5
20180202,60,0.006999999999999999,0.052000000000000005,0.8,0.006999999999999999,bad,5
20180202,53,0.006999999999999999,0.055,0.6,0.006999999999999999,bad,5
20180202,51,0.008,0.053,0.8,0.006999999999999999,bad,5
20180202,59,0.004,0.049,0.8,0.006,bad,5
20180202,56,0.006999999999999999,0.053,0.9,0.006,bad,5
20180202,56,0.006999999999999999,0.052000000000000005,0.9,0.005,bad,5
20180202,53,0.008,0.051,1.0,0.003,bad,5
20180202,50,0.011,0.054000000000000006,1.0,0.004,normal,4
20180202,48,0.006,0.051,0.6,0.005,normal,4
20180202,48,0.008,0.053,1.0,0.006999999999999999,normal,4
20180202,46,0.008,0.052000000000000005,0.9,0.004,normal,4
20180203,32,0.026,0.017,0.4,0.003,good,3
20180203,40,0.023,0.021,0.5,0.004,good,3
20180203,40,0.025,0.017,0.4,0.005,good,3
20180203,43,0.024,0.015,0.4,0.006,normal,4
20180203,35,0.015,0.02,0.4,0.005,good,3
20180203,33,0.019,0.02,0.5,0.004,good,3
20180203,38,0.022,0.022,0.5,0.004,good,3
20180203,34,0.021,0.021,0.3,0.008,good,3
20180203,39,0.023,0.019,0.4,0.004,good,3
20180203,41,0.017,0.019,0.5,0.005,normal,4
20180203,43,0.017,0.013,0.5,0.006999999999999999,normal,4
20180203,35,0.026,0.017,0.4,0.004,good,3
20180203,41,0.028,0.015,0.5,0.006,normal,4
20180203,38,0.033,0.009000000000000001,0.4,0.004,good,3
20180203,44,0.028,0.011,0.3,0.005,normal,4
20180203,37,0.024,0.017,0.5,0.005,good,3
20180203,34,0.019,0.017,0.4,0.006,good,3
20180203,34,0.021,0.022,0.5,0.006,good,3
20180203,41,0.019,0.018000000000000002,0.2,0.005,normal,4
20180203,40,0.025,0.02,0.5,0.004,good,3
20180203,36,0.025,0.017,0.5,0.005,good,3
20180203,38,0.023,0.017,1.0,0.002,good,3
20180203,44,0.029,0.02,0.6,0.004,normal,4
20180203,35,0.02,0.019,0.3,0.004,good,3
20180203,31,0.026,0.017,0.5,0.006,good,3
20180204,32,0.033,0.008,0.4,0.004,good,3
20180204,34,0.027000000000000003,0.016,0.5,0.005,good,3
20180204,34,0.031,0.012,0.3,0.005,good,3
20180204,35,0.028,0.011,0.4,0.006,good,3
20180204,29,0.018000000000000002,0.014,0.4,0.005,better,2
20180204,30,0.02,0.018000000000000002,0.5,0.004,better,2
20180204,32,0.027000000000000003,0.017,0.4,0.004,good,3
20180204,30,0.023,0.019,0.3,0.008,better,2
20180204,35,0.025,0.016,0.4,0.004,good,3
20180204,35,0.019,0.016,0.5,0.005,good,3
20180204,36,0.018000000000000002,0.011,0.5,0.006,good,3
20180204,31,0.027000000000000003,0.015,0.4,0.004,good,3
20180204,36,0.032,0.011,0.4,0.006,good,3
20180204,35,0.028,0.008,0.4,0.005,good,3
20180204,33,0.026,0.015,0.5,0.005,good,3
20180204,31,0.021,0.014,0.4,0.006,good,3
20180204,29,0.024,0.018000000000000002,0.5,0.006,better,2
20180204,34,0.023,0.012,0.2,0.005,good,3
20180204,32,0.029,0.014,0.5,0.004,good,3
20180204,33,0.028,0.014,0.5,0.005,good,3
20180204,32,0.024,0.016,1.1,0.002,good,3
20180204,35,0.03,0.018000000000000002,0.6,0.004,good,3
20180204,32,0.024,0.014,0.3,0.004,good,3
20180204,27,0.03,0.012,0.4,0.006,good,3
20180204,28,0.029,0.014,0.4,0.004,better,2
20180205,28,0.029,0.014,0.4,0.005,better,2
20180205,27,0.025,0.019,0.4,0.004,better,2
20180205,27,0.028,0.015,0.3,0.004,better,2
20180205,28,0.024,0.015,0.4,0.006,better,2
20180205,23,0.016,0.02,0.4,0.005,better,2
20180205,25,0.018000000000000002,0.022,0.5,0.003,better,2
20180205,25,0.024,0.021,0.4,0.004,better,2
20180205,25,0.023,0.021,0.3,0.006999999999999999,better,2
20180205,28,0.024,0.018000000000000002,0.4,0.003,better,2
20180205,29,0.016,0.023,0.5,0.005,better,2
20180205,32,0.017,0.014,0.5,0.006,good,3
20180205,24,0.024,0.021,0.4,0.004,better,2
20180205,22,0.034,0.006999999999999999,0.3,0.004,good,3
20180205,27,0.028,0.008,0.4,0.006,better,2
20180205,26,0.025,0.016,0.4,0.005,better,2
20180205,22,0.02,0.016,0.4,0.005,better,2
20180205,23,0.021,0.022,0.5,0.006,better,2
20180205,32,0.018000000000000002,0.018000000000000002,0.3,0.004,good,3
20180205,28,0.027000000000000003,0.017,0.4,0.004,better,2
20180205,28,0.022,0.021,0.5,0.004,better,2
20180205,31,0.024,0.019,0.7,0.002,good,3
20180205,29,0.029,0.02,0.6,0.004,better,2
20180205,25,0.02,0.019,0.3,0.004,better,2
20180205,23,0.025,0.019,0.5,0.005,better,2
20180205,23,0.025,0.018000000000000002,0.4,0.003,better,2
20180206,32,0.028,0.016,0.2,0.002,good,3
20180206,31,0.025,0.019,0.5,0.005,good,3
20180206,32,0.028,0.014,0.3,0.004,good,3
20180206,33,0.026,0.014,0.4,0.006,good,3
20180206,27,0.017,0.019,0.4,0.005,better,2
20180206,29,0.019,0.02,0.5,0.003,better,2
20180206,31,0.024,0.02,0.4,0.004,good,3
20180206,27,0.022,0.021,0.3,0.006999999999999999,better,2
20180206,32,0.024,0.018000000000000002,0.4,0.003,good,3
20180206,34,0.016,0.022,0.5,0.005,good,3
20180206,53,0.017,0.013,0.5,0.006999999999999999,bad,5
20180206,30,0.025,0.018000000000000002,0.4,0.004,better,2
20180206,35,0.029,0.02,0.6,0.004,good,3
20180206,27,0.025,0.018000000000000002,0.5,0.006,better,2
20180206,29,0.022,0.017,0.3,0.004,better,2
20180206,26,0.027000000000000003,0.016,0.4,0.003,better,2
20180206,33,0.029,0.014,0.4,0.005,good,3
20180206,28,0.033,0.009000000000000001,0.4,0.004,good,3
20180206,32,0.026,0.009000000000000001,0.5,0.004,good,3
20180206,31,0.025,0.017,0.4,0.005,good,3
20180206,28,0.019,0.016,0.4,0.005,better,2
20180206,28,0.023,0.02,0.5,0.006,better,2
20180206,33,0.021,0.015,0.3,0.004,good,3
20180206,32,0.026,0.018000000000000002,0.4,0.004,good,3
20180206,31,0.025,0.017,0.5,0.005,good,3
20180207,41,0.015,0.034,0.7,0.006,normal,4
20180207,46,0.01,0.042,0.6,0.005,normal,4
20180207,46,0.011,0.037000000000000005,0.5,0.005,normal,4
20180207,43,0.01,0.035,0.5,0.006999999999999999,normal,4
20180207,37,0.008,0.039,0.6,0.005,good,3
20180207,33,0.012,0.033,0.6,0.004,good,3
20180207,37,0.011,0.042,0.6,0.005,good,3
20180207,33,0.012,0.04,0.5,0.008,good,3
20180207,40,0.009000000000000001,0.042,0.6,0.004,good,3
20180207,42,0.009000000000000001,0.035,0.6,0.006,normal,4
20180207,49,0.01,0.025,0.6,0.008,normal,4
20180207,37,0.018000000000000002,0.032,0.5,0.004,good,3
20180207,35,0.022,0.027000000000000003,0.5,0.004,good,3
20180207,39,0.016,0.033,0.8,0.006,good,3
20180207,43,0.013,0.039,0.7,0.006,normal,4
20180207,39,0.011,0.039,0.6,0.006,good,3
20180207,39,0.011,0.045,0.7,0.006,good,3
20180207,43,0.01,0.033,0.5,0.005,normal,4
